Scan.Type,Scan.Date,Latitude,Longitude,Run.No.
Delivery,9/05/2019 11:45,,,WCP103  
Delivery,9/05/2019 11:45,-41.2867968,174.7751268,WCP111  
Delivery,9/05/2019 11:45,,,WCP103  
Delivery,9/05/2019 11:45,-41.2859618,174.7774105,WCP111  
Delivery,9/05/2019 11:45,-41.2982127,174.7874969,WCP925  
Delivery,9/05/2019 11:45,-41.2859618,174.7774105,WCP111  
Delivery,9/05/2019 11:45,,,WCP103  
Delivery,9/05/2019 11:45,,,WCP103  
Delivery,9/05/2019 11:45,-41.2907431,174.7232949,WCP208  
Delivery,9/05/2019 11:45,,,WCP103  
Delivery,9/05/2019 11:45,-41.3088084,174.7536811,WCP210  
Delivery,9/05/2019 11:45,-41.3088084,174.7536811,WCP210  
Delivery,9/05/2019 11:45,-41.3137159,174.7750012,WCP211  
Delivery,9/05/2019 11:46,,,WCP103  
Delivery,9/05/2019 11:46,,,WCP103  
Delivery,9/05/2019 11:46,,,WCP103  
Delivery,9/05/2019 11:46,-41.2945772,174.7800945,WCP118  
Delivery,9/05/2019 11:46,-41.2945772,174.7800945,WCP118  
Delivery,9/05/2019 11:46,,,WCP103  
Delivery,9/05/2019 11:46,-41.2101107,174.8220369,WCP200  
Delivery,9/05/2019 11:46,-41.22411134,174.8144171,WCP203  
Delivery,9/05/2019 11:46,,,WCP103  
Delivery,9/05/2019 11:46,-41.279043,174.7369903,WCP207  
Delivery,9/05/2019 11:46,-41.2868708,174.776758,WCP111  
Delivery,9/05/2019 11:46,,,WCP103  
Delivery,9/05/2019 11:46,-41.2868708,174.776758,WCP111  
Delivery,9/05/2019 11:46,-41.3093756,174.7538938,WCP210  
Delivery,9/05/2019 11:46,-41.2962778,174.7742997,WCP116  
Delivery,9/05/2019 11:46,,,WCP103  
Delivery,9/05/2019 11:46,-41.2775593,174.7709264,WCP215  
Delivery,9/05/2019 11:46,,,WCP103  
Delivery,9/05/2019 11:47,,,WCP103  
Attempted Delivery,9/05/2019 11:47,-41.293429,174.7884819,WCP119  
Delivery,9/05/2019 11:47,-41.3095963,174.7539679,WCP210  
Delivery,9/05/2019 11:47,-41.2929266,174.7769574,WCP113  
Delivery,9/05/2019 11:47,-41.2912074,174.7223936,WCP208  
Delivery,9/05/2019 11:47,-41.2896788,174.7761114,WCP112  
Acceptance,9/05/2019 11:47,-41.2868708,174.776758,WCP111  
Acceptance,9/05/2019 11:47,-41.2868708,174.776758,WCP111  
Acceptance,9/05/2019 11:47,-41.2868708,174.776758,WCP111  
Acceptance,9/05/2019 11:47,-41.2868708,174.776758,WCP111  
Acceptance,9/05/2019 11:47,-41.2868708,174.776758,WCP111  
Acceptance,9/05/2019 11:47,-41.2868708,174.776758,WCP111  
Acceptance,9/05/2019 11:47,-41.2868708,174.776758,WCP111  
Acceptance,9/05/2019 11:47,-41.2868708,174.776758,WCP111  
Acceptance,9/05/2019 11:47,-41.2868708,174.776758,WCP111  
Delivery,9/05/2019 11:47,-41.2333544,174.8046228,WCP202  
Acceptance,9/05/2019 11:47,-41.2868708,174.776758,WCP111  
Delivery,9/05/2019 11:47,-41.2333544,174.8046228,WCP202  
Attempted Delivery,9/05/2019 11:47,-41.293429,174.7884819,WCP119  
Acceptance,9/05/2019 11:47,-41.2868708,174.776758,WCP111  
Acceptance,9/05/2019 11:47,-41.2868708,174.776758,WCP111  
Acceptance,9/05/2019 11:47,-41.2868708,174.776758,WCP111  
Acceptance,9/05/2019 11:48,-41.2868708,174.776758,WCP111  
Delivery,9/05/2019 11:48,-41.2126988,174.807192,WCP201  
Delivery,9/05/2019 11:48,-41.2096173,174.8207267,WCP200  
Delivery,9/05/2019 11:48,-41.2989395,174.7878458,WCP925  
Delivery,9/05/2019 11:48,-41.2863333,174.7616683,WCP209  
Delivery,9/05/2019 11:48,-41.2990097,174.7878551,WCP925  
Delivery,9/05/2019 11:48,-41.3102672,174.7754304,WCP211  
Delivery,9/05/2019 11:48,-41.2927556,174.7770956,WCP113  
Delivery,9/05/2019 11:48,-41.2927556,174.7770956,WCP113  
Delivery,9/05/2019 11:48,-41.3093153,174.7537722,WCP210  
Delivery,9/05/2019 11:48,-41.2896742,174.7765498,WCP112  
Delivery,9/05/2019 11:48,-41.2918348,174.722331,WCP208  
Delivery,9/05/2019 11:48,-41.3101732,174.77482,WCP211  
Delivery,9/05/2019 11:48,-41.2896742,174.7765498,WCP112  
Delivery,9/05/2019 11:48,-41.2974959,174.788533,WCP302  
Delivery,9/05/2019 11:48,-41.2896742,174.7765498,WCP112  
Delivery,9/05/2019 11:48,,,WCP105  
Delivery,9/05/2019 11:48,-41.2965042,174.775205,WCP116  
Delivery,9/05/2019 11:49,,,WCP105  
Delivery,9/05/2019 11:49,-41.22609333,174.8151901,WCP203  
Attempted Delivery,9/05/2019 11:49,-41.2089591,174.8209118,WCP200  
Delivery,9/05/2019 11:49,-41.2770262,174.7697865,WCP215  
Acceptance,9/05/2019 11:49,-41.2927286,174.7772136,WCP113  
Acceptance,9/05/2019 11:49,-41.2927286,174.7772136,WCP113  
Acceptance,9/05/2019 11:49,-41.2927286,174.7772136,WCP113  
Acceptance,9/05/2019 11:49,-41.2927286,174.7772136,WCP113  
Delivery,9/05/2019 11:49,-41.2945772,174.7800945,WCP118  
Acceptance,9/05/2019 11:49,-41.2927286,174.7772136,WCP113  
Delivery,9/05/2019 11:49,-41.2945772,174.7800945,WCP118  
Acceptance,9/05/2019 11:49,-41.2927286,174.7772136,WCP113  
Delivery,9/05/2019 11:49,-41.2945772,174.7800945,WCP118  
Delivery,9/05/2019 11:49,,,WCP105  
Delivery,9/05/2019 11:49,,,WCP105  
Delivery,9/05/2019 11:49,,,WCP105  
Delivery,9/05/2019 11:49,,,WCP105  
Delivery,9/05/2019 11:49,-41.2859749,174.7636137,WCP209  
Delivery,9/05/2019 11:49,,,WCP105  
Delivery,9/05/2019 11:49,-41.2109292,174.8081912,WCP201  
Delivery,9/05/2019 11:49,-41.22585077,174.8153191,WCP203  
Delivery,9/05/2019 11:49,-41.2769631,174.7695859,WCP215  
Delivery,9/05/2019 11:49,-41.2769631,174.7695859,WCP215  
Delivery,9/05/2019 11:50,-41.3069934,174.7539874,WCP210  
Delivery,9/05/2019 11:50,-41.2769631,174.7695859,WCP215  
Delivery,9/05/2019 11:50,-41.3114904,174.7740625,WCP211  
Attempted Delivery,9/05/2019 11:50,-41.2089591,174.8209118,WCP200  
Delivery,9/05/2019 11:50,-41.2922938,174.7220578,WCP208  
Delivery,9/05/2019 11:50,-41.2968921,174.7754829,WCP116  
Delivery,9/05/2019 11:50,-41.2975955,174.7883919,WCP302  
Delivery,9/05/2019 11:50,-41.2968921,174.7754829,WCP116  
Delivery,9/05/2019 11:50,-41.2968921,174.7754829,WCP116  
Delivery,9/05/2019 11:50,-41.2968921,174.7754829,WCP116  
Delivery,9/05/2019 11:50,-41.2968921,174.7754829,WCP116  
Delivery,9/05/2019 11:50,-41.2968921,174.7754829,WCP116  
Delivery,9/05/2019 11:50,-41.2296865,174.8045404,WCP202  
Delivery,9/05/2019 11:50,-41.2968921,174.7754829,WCP116  
Delivery,9/05/2019 11:50,-41.2968921,174.7754829,WCP116  
Delivery,9/05/2019 11:50,-41.2794061,174.7777367,WCP101  
Delivery,9/05/2019 11:50,-41.306419,174.7545641,WCP210  
Delivery,9/05/2019 11:51,-41.2984671,174.7862796,WCP925  
Delivery,9/05/2019 11:51,-41.280638,174.7351198,WCP207  
Delivery,9/05/2019 11:51,-41.2794061,174.7777367,WCP101  
Delivery,9/05/2019 11:51,-41.2794061,174.7777367,WCP101  
Delivery,9/05/2019 11:51,-41.2863838,174.7650858,WCP209  
Delivery,9/05/2019 11:51,-41.2794061,174.7777367,WCP101  
Delivery,9/05/2019 11:51,-41.2863838,174.7650858,WCP209  
Delivery,9/05/2019 11:51,-41.2976627,174.7890129,WCP302  
Delivery,9/05/2019 11:51,-41.2280846,174.8069126,WCP202  
Delivery,9/05/2019 11:51,-41.2863838,174.7650858,WCP209  
Delivery,9/05/2019 11:51,-41.2794061,174.7777367,WCP101  
Delivery,9/05/2019 11:51,-41.2896147,174.7758179,WCP112  
Delivery,9/05/2019 11:51,-41.2859618,174.7774105,WCP111  
Delivery,9/05/2019 11:51,-41.2859618,174.7774105,WCP111  
Delivery,9/05/2019 11:51,-41.2896147,174.7758179,WCP112  
Delivery,9/05/2019 11:51,-41.2985111,174.7863022,WCP925  
Delivery,9/05/2019 11:51,-41.2896147,174.7758179,WCP112  
Delivery,9/05/2019 11:51,-41.2896147,174.7758179,WCP112  
Delivery,9/05/2019 11:51,-41.2794061,174.7777367,WCP101  
Delivery,9/05/2019 11:52,-41.2794061,174.7777367,WCP101  
Delivery,9/05/2019 11:52,-41.2794061,174.7777367,WCP101  
Delivery,9/05/2019 11:52,-41.22701572,174.8157002,WCP203  
Delivery,9/05/2019 11:52,-41.2794061,174.7777367,WCP101  
Delivery,9/05/2019 11:52,-41.2067728,174.8106133,WCP201  
Delivery,9/05/2019 11:52,-41.2797704,174.7349814,WCP207  
Delivery,9/05/2019 11:52,-41.2794061,174.7777367,WCP101  
Delivery,9/05/2019 11:52,-41.2852769,174.7761055,WCP111  
Delivery,9/05/2019 11:52,-41.2943734,174.780095,WCP118  
Delivery,9/05/2019 11:52,-41.2852769,174.7761055,WCP111  
Delivery,9/05/2019 11:52,-41.2794061,174.7777367,WCP101  
Delivery,9/05/2019 11:52,-41.2794061,174.7777367,WCP101  
Delivery,9/05/2019 11:52,-41.2794061,174.7777367,WCP101  
Delivery,9/05/2019 11:52,-41.2794061,174.7777367,WCP101  
Delivery,9/05/2019 11:52,-41.3055669,174.7501138,WCP210  
Delivery,9/05/2019 11:52,-41.2794061,174.7777367,WCP101  
Delivery,9/05/2019 11:52,-41.2794061,174.7777367,WCP101  
Delivery,9/05/2019 11:52,-41.2794061,174.7777367,WCP101  
Delivery,9/05/2019 11:52,-41.2794061,174.7777367,WCP101  
Delivery,9/05/2019 11:52,-41.2984211,174.7860895,WCP925  
Delivery,9/05/2019 11:52,-41.2794061,174.7777367,WCP101  
Delivery,9/05/2019 11:52,-41.3106953,174.777928,WCP211  
Delivery,9/05/2019 11:52,-41.2794061,174.7777367,WCP101  
Delivery,9/05/2019 11:52,-41.2900306,174.775717,WCP112  
Delivery,9/05/2019 11:52,-41.2103275,174.820232,WCP200  
Delivery,9/05/2019 11:52,-41.2794061,174.7777367,WCP101  
Delivery,9/05/2019 11:52,-41.2900306,174.775717,WCP112  
Delivery,9/05/2019 11:53,-41.2931942,174.7774548,WCP113  
Delivery,9/05/2019 11:53,-41.2943186,174.7801363,WCP118  
Delivery,9/05/2019 11:53,-41.22701848,174.8156871,WCP203  
Delivery,9/05/2019 11:53,-41.2900306,174.775717,WCP112  
Delivery,9/05/2019 11:53,-41.2852769,174.7761055,WCP111  
Delivery,9/05/2019 11:53,-41.2852769,174.7761055,WCP111  
Delivery,9/05/2019 11:53,-41.2796028,174.7338833,WCP207  
Delivery,9/05/2019 11:53,-41.3108257,174.7779218,WCP211  
Delivery,9/05/2019 11:53,-41.2796028,174.7338833,WCP207  
Delivery,9/05/2019 11:53,-41.2103275,174.820232,WCP200  
Delivery,9/05/2019 11:53,-41.277714,174.7690459,WCP215  
Delivery,9/05/2019 11:53,-41.2939473,174.7225454,WCP208  
Delivery,9/05/2019 11:53,-41.2776433,174.7690111,WCP215  
Delivery,9/05/2019 11:54,-41.2278014,174.8156986,WCP203  
Delivery,9/05/2019 11:54,-41.2277954,174.8056519,WCP202  
Delivery,9/05/2019 11:54,-41.2901488,174.7756146,WCP112  
Delivery,9/05/2019 11:54,-41.3110981,174.7779529,WCP211  
Delivery,9/05/2019 11:54,-41.2901488,174.7756146,WCP112  
Delivery,9/05/2019 11:54,-41.3055669,174.7501138,WCP210  
Delivery,9/05/2019 11:54,-41.296826,174.7757042,WCP116  
Delivery,9/05/2019 11:54,-41.296826,174.7757042,WCP116  
Delivery,9/05/2019 11:54,-41.296826,174.7757042,WCP116  
Delivery,9/05/2019 11:54,-41.296826,174.7757042,WCP116  
Delivery,9/05/2019 11:54,-41.296826,174.7757042,WCP116  
Delivery,9/05/2019 11:54,-41.2084862,174.8112369,WCP201  
Delivery,9/05/2019 11:54,-41.2989642,174.7859202,WCP925  
Delivery,9/05/2019 11:54,-41.2282447,174.805605,WCP202  
Delivery,9/05/2019 11:55,-41.2969571,174.7224881,WCP208  
Delivery,9/05/2019 11:55,-41.2969571,174.7224881,WCP208  
Attempted Delivery,9/05/2019 11:55,-41.2778761,174.7696848,WCP215  
Delivery,9/05/2019 11:55,-41.2868673,174.764889,WCP209  
Attempted Delivery,9/05/2019 11:55,-41.2090477,174.8114354,WCP201  
Delivery,9/05/2019 11:55,-41.2868673,174.764889,WCP209  
Delivery,9/05/2019 11:55,-41.2102729,174.8191367,WCP200  
Delivery,9/05/2019 11:55,-41.2988471,174.7856306,WCP925  
Delivery,9/05/2019 11:55,-41.22530097,174.8142341,WCP203  
Delivery,9/05/2019 11:55,-41.2937366,174.7766905,WCP113  
Mail Acceptance,9/05/2019 11:56,-41.246519,174.7909829,WCP205B 
Delivery,9/05/2019 11:56,-41.2189429,174.8022491,WCP213  
Attempted Delivery,9/05/2019 11:56,-41.2778761,174.7696848,WCP215  
Delivery,9/05/2019 11:56,-41.2259488,174.8053385,WCP202  
Delivery,9/05/2019 11:56,-41.2823082,174.7347422,WCP207  
Delivery,9/05/2019 11:56,-41.2772601,174.7787154,WCP101  
Delivery,9/05/2019 11:56,-41.22480692,174.8147728,WCP203  
Delivery,9/05/2019 11:56,-41.2876607,174.7642797,WCP209  
Delivery,9/05/2019 11:56,,,WCP105  
Attempted Delivery,9/05/2019 11:56,-41.2090477,174.8114354,WCP201  
Delivery,9/05/2019 11:56,,,WCP105  
Delivery,9/05/2019 11:56,,,WCP105  
Delivery,9/05/2019 11:56,,,WCP105  
Delivery,9/05/2019 11:56,,,WCP105  
Delivery,9/05/2019 11:57,-41.2977827,174.7229305,WCP208  
Delivery,9/05/2019 11:57,-41.208628,174.8190981,WCP200  
Delivery,9/05/2019 11:57,-41.227333,174.8039665,WCP202  
Delivery,9/05/2019 11:57,,,WCP105  
Delivery,9/05/2019 11:57,-41.296262,174.7865815,WCP302  
Delivery,9/05/2019 11:58,-41.2880045,174.7641847,WCP209  
Delivery,9/05/2019 11:58,-41.2818374,174.7339725,WCP207  
Delivery,9/05/2019 11:58,-41.2916264,174.7763173,WCP114  
Delivery,9/05/2019 11:58,,,WCP105  
Delivery,9/05/2019 11:58,-41.2916264,174.7763173,WCP114  
Delivery,9/05/2019 11:58,-41.2916264,174.7763173,WCP114  
Delivery,9/05/2019 11:58,-41.2955207,174.723758,WCP208  
Delivery,9/05/2019 11:58,,,WCP103  
Delivery,9/05/2019 11:58,-41.2989987,174.7857342,WCP925  
Acceptance,9/05/2019 11:58,-41.2967246,174.7757253,WCP116  
Delivery,9/05/2019 11:58,-41.2264914,174.8178007,WCP203  
Acceptance,9/05/2019 11:58,-41.2967246,174.7757253,WCP116  
Delivery,9/05/2019 11:58,-41.2097912,174.8115978,WCP201  
Acceptance,9/05/2019 11:58,-41.2967246,174.7757253,WCP116  
Mail Acceptance,9/05/2019 11:58,-41.246534,174.7910576,WCP205B 
Delivery,9/05/2019 11:58,-41.2963828,174.7864255,WCP302  
Delivery,9/05/2019 11:58,-41.2963828,174.7864255,WCP302  
Delivery,9/05/2019 11:58,-41.2967049,174.7757245,WCP116  
Delivery,9/05/2019 11:59,-41.2967049,174.7757245,WCP116  
Delivery,9/05/2019 11:59,-41.2097912,174.8115978,WCP201  
Delivery,9/05/2019 11:59,-41.2967049,174.7757245,WCP116  
Delivery,9/05/2019 11:59,-41.2967049,174.7757245,WCP116  
Delivery,9/05/2019 11:59,-41.2257004,174.8043437,WCP202  
Delivery,9/05/2019 11:59,-41.2783899,174.7718084,WCP215  
Delivery,9/05/2019 11:59,-41.2097912,174.8115978,WCP201  
Delivery,9/05/2019 11:59,-41.2184976,174.8000157,WCP213  
Delivery,9/05/2019 11:59,-41.2184976,174.8000157,WCP213  
Delivery,9/05/2019 11:59,-41.3096023,174.7770898,WCP211  
Delivery,9/05/2019 11:59,,,WCP103  
Delivery,9/05/2019 11:59,,,WCP103  
Delivery,9/05/2019 11:59,-41.3000882,174.7853353,WCP925  
Delivery,9/05/2019 11:59,-41.2076658,174.8227383,WCP200  
Acceptance,9/05/2019 11:59,-41.2794357,174.7783892,WCP101  
Delivery,9/05/2019 12:00,-41.2777861,174.7723685,WCP215  
Delivery,9/05/2019 12:00,-41.2777861,174.7723685,WCP215  
Attempted Delivery,9/05/2019 12:00,,,WCP105  
Delivery,9/05/2019 12:00,-41.2777861,174.7723685,WCP215  
Delivery,9/05/2019 12:00,-41.2090615,174.8114722,WCP201  
Delivery,9/05/2019 12:00,-41.2859618,174.7774105,WCP111  
Delivery,9/05/2019 12:00,-41.2951959,174.724883,WCP208  
Delivery,9/05/2019 12:00,-41.2951959,174.724883,WCP208  
Delivery,9/05/2019 12:00,-41.2844964,174.7354993,WCP207  
Delivery,9/05/2019 12:00,-41.2908065,174.7853162,WCP119  
Delivery,9/05/2019 12:00,,,WCP105  
Delivery,9/05/2019 12:00,,,WCP105  
Delivery,9/05/2019 12:00,,,WCP105  
Delivery,9/05/2019 12:00,-41.2908065,174.7853162,WCP119  
Delivery,9/05/2019 12:01,-41.2908065,174.7853162,WCP119  
Delivery,9/05/2019 12:01,-41.3099685,174.7773899,WCP211  
Delivery,9/05/2019 12:01,-41.2908065,174.7853162,WCP119  
Delivery,9/05/2019 12:01,-41.2993798,174.784502,WCP925  
Delivery,9/05/2019 12:01,-41.2081543,174.8100245,WCP201  
Delivery,9/05/2019 12:01,-41.2899671,174.7756664,WCP112  
Delivery,9/05/2019 12:01,-41.2899671,174.7756664,WCP112  
Delivery,9/05/2019 12:01,-41.291463,174.7757623,WCP114  
Delivery,9/05/2019 12:01,-41.2770837,174.7774275,WCP101  
Delivery,9/05/2019 12:01,-41.291463,174.7757623,WCP114  
Delivery,9/05/2019 12:01,-41.2770837,174.7774275,WCP101  
Delivery,9/05/2019 12:01,-41.291463,174.7757623,WCP114  
Attempted Delivery,9/05/2019 12:01,-41.2849871,174.7355125,WCP207  
Delivery,9/05/2019 12:01,-41.2770837,174.7774275,WCP101  
Delivery,9/05/2019 12:01,-41.291463,174.7757623,WCP114  
Delivery,9/05/2019 12:01,-41.2770837,174.7774275,WCP101  
Delivery,9/05/2019 12:01,-41.2770837,174.7774275,WCP101  
Attempted Delivery,9/05/2019 12:01,,,WCP105  
Delivery,9/05/2019 12:01,-41.2770837,174.7774275,WCP101  
Delivery,9/05/2019 12:01,,,WCP103  
Delivery,9/05/2019 12:01,,,WCP103  
Delivery,9/05/2019 12:01,-41.2770837,174.7774275,WCP101  
Delivery,9/05/2019 12:01,-41.2253881,174.8036818,WCP202  
Delivery,9/05/2019 12:01,,,WCP103  
Delivery,9/05/2019 12:01,,,WCP105  
Delivery,9/05/2019 12:01,-41.2078386,174.8199154,WCP200  
Delivery,9/05/2019 12:02,-41.2944424,174.7258752,WCP208  
Delivery,9/05/2019 12:02,-41.2944424,174.7258752,WCP208  
Delivery,9/05/2019 12:02,-41.2944424,174.7258752,WCP208  
Delivery,9/05/2019 12:02,,,WCP103  
Delivery,9/05/2019 12:02,-41.2180629,174.7994877,WCP213  
Attempted Delivery,9/05/2019 12:02,-41.2849871,174.7355125,WCP207  
Delivery,9/05/2019 12:02,-41.2900292,174.7756777,WCP112  
Delivery,9/05/2019 12:02,-41.2856272,174.7761382,WCP111  
Delivery,9/05/2019 12:02,-41.2856272,174.7761382,WCP111  
Delivery,9/05/2019 12:02,,,WCP103  
Delivery,9/05/2019 12:02,,,WCP103  
Delivery,9/05/2019 12:02,,,WCP103  
Delivery,9/05/2019 12:02,-41.2788658,174.7683383,WCP215  
Delivery,9/05/2019 12:03,-41.2060769,174.8091657,WCP201  
Delivery,9/05/2019 12:03,-41.2982101,174.7857632,WCP925  
Delivery,9/05/2019 12:03,-41.2982101,174.7857632,WCP925  
Delivery,9/05/2019 12:03,-41.22726483,174.8168368,WCP203  
Delivery,9/05/2019 12:03,-41.2944398,174.7258651,WCP208  
Acceptance,9/05/2019 12:03,,,WCP103  
Delivery,9/05/2019 12:03,-41.3107902,174.7768206,WCP211  
Delivery,9/05/2019 12:03,-41.2898292,174.7752708,WCP112  
Delivery,9/05/2019 12:03,,,WCP105  
Delivery,9/05/2019 12:03,-41.2911562,174.7755053,WCP114  
Delivery,9/05/2019 12:03,-41.2940827,174.725672,WCP208  
Delivery,9/05/2019 12:03,,,WCP105  
Delivery,9/05/2019 12:03,-41.2903298,174.7857582,WCP119  
Delivery,9/05/2019 12:03,-41.2903298,174.7857582,WCP119  
Delivery,9/05/2019 12:03,-41.2903298,174.7857582,WCP119  
Delivery,9/05/2019 12:03,-41.2171305,174.7989225,WCP213  
Delivery,9/05/2019 12:03,-41.2903298,174.7857582,WCP119  
Delivery,9/05/2019 12:03,-41.2903298,174.7857582,WCP119  
Delivery,9/05/2019 12:03,-41.2903298,174.7857582,WCP119  
Delivery,9/05/2019 12:04,-41.2968607,174.7791736,WCP118  
Delivery,9/05/2019 12:04,,,WCP110  
Delivery,9/05/2019 12:04,-41.2895182,174.7749035,WCP112  
Delivery,9/05/2019 12:04,-41.2968607,174.7791736,WCP118  
Delivery,9/05/2019 12:04,-41.22818128,174.8177013,WCP203  
Delivery,9/05/2019 12:04,-41.2057106,174.8098854,WCP201  
Delivery,9/05/2019 12:04,-41.3119082,174.7764196,WCP211  
Delivery,9/05/2019 12:04,-41.3119082,174.7764196,WCP211  
Delivery,9/05/2019 12:04,-41.2859618,174.7774105,WCP111  
Delivery,9/05/2019 12:04,-41.2859618,174.7774105,WCP111  
Delivery,9/05/2019 12:05,,,WCP105  
Delivery,9/05/2019 12:05,-41.2943559,174.7251286,WCP208  
Delivery,9/05/2019 12:05,-41.2943559,174.7251286,WCP208  
Delivery,9/05/2019 12:05,-41.2789177,174.7675739,WCP215  
Delivery,9/05/2019 12:05,-41.2961928,174.784095,WCP302  
Delivery,9/05/2019 12:05,-41.2856489,174.7774105,WCP111  
Delivery,9/05/2019 12:05,-41.2856489,174.7774105,WCP111  
Delivery,9/05/2019 12:05,-41.2895182,174.7749035,WCP112  
Delivery,9/05/2019 12:05,-41.22943473,174.8164597,WCP203  
Delivery,9/05/2019 12:05,-41.22943473,174.8164597,WCP203  
Delivery,9/05/2019 12:05,-41.21669,174.7982689,WCP213  
Delivery,9/05/2019 12:05,-41.2910718,174.7756592,WCP114  
Delivery,9/05/2019 12:05,-41.2910718,174.7756592,WCP114  
Delivery,9/05/2019 12:05,-41.2910718,174.7756592,WCP114  
Delivery,9/05/2019 12:05,-41.2910718,174.7756592,WCP114  
Delivery,9/05/2019 12:05,-41.2049841,174.8094836,WCP201  
Delivery,9/05/2019 12:05,-41.2476824,174.7745963,WCP205B 
Delivery,9/05/2019 12:06,-41.3123541,174.7763302,WCP211  
Delivery,9/05/2019 12:06,-41.2944586,174.7247975,WCP208  
Delivery,9/05/2019 12:06,-41.2895538,174.7749788,WCP112  
Delivery,9/05/2019 12:07,-41.2853065,174.776758,WCP111  
Delivery,9/05/2019 12:07,-41.2889633,174.785552,WCP119  
Delivery,9/05/2019 12:07,,,WCP103  
Delivery,9/05/2019 12:07,-41.2954982,174.7864889,WCP302  
Delivery,9/05/2019 12:07,-41.2890827,174.7749852,WCP112  
Delivery,9/05/2019 12:07,-41.2890827,174.7749852,WCP112  
Delivery,9/05/2019 12:07,-41.2890827,174.7749852,WCP112  
Delivery,9/05/2019 12:07,-41.2977957,174.7846521,WCP925  
Delivery,9/05/2019 12:07,-41.296722,174.7792642,WCP118  
Delivery,9/05/2019 12:07,-41.296722,174.7792642,WCP118  
Delivery,9/05/2019 12:07,-41.2770837,174.7774275,WCP101  
Delivery,9/05/2019 12:07,-41.2896776,174.786026,WCP119  
Delivery,9/05/2019 12:07,-41.2896776,174.786026,WCP119  
Delivery,9/05/2019 12:07,-41.2896776,174.786026,WCP119  
Delivery,9/05/2019 12:07,-41.2846951,174.7337605,WCP207  
Delivery,9/05/2019 12:07,-41.2846951,174.7337605,WCP207  
Delivery,9/05/2019 12:07,-41.2033883,174.8122183,WCP201  
Delivery,9/05/2019 12:07,-41.2033883,174.8122183,WCP201  
Delivery,9/05/2019 12:07,-41.2033883,174.8122183,WCP201  
Delivery,9/05/2019 12:07,-41.23032089,174.8172427,WCP203  
Delivery,9/05/2019 12:08,-41.289028,174.7747473,WCP112  
Delivery,9/05/2019 12:08,-41.2963296,174.776194,WCP116  
Delivery,9/05/2019 12:08,-41.23032089,174.8172427,WCP203  
Attempted Delivery,9/05/2019 12:08,-41.2585617,174.7879984,WCP210  
Delivery,9/05/2019 12:08,-41.2944125,174.7239556,WCP208  
Delivery,9/05/2019 12:08,-41.2978863,174.7846605,WCP925  
Delivery,9/05/2019 12:08,,,WCP103  
Delivery,9/05/2019 12:08,,,WCP103  
Delivery,9/05/2019 12:08,,,WCP103  
Delivery,9/05/2019 12:08,,,WCP103  
Delivery,9/05/2019 12:08,,,WCP103  
Delivery,9/05/2019 12:08,-41.2852769,174.7761055,WCP111  
Delivery,9/05/2019 12:08,-41.2852769,174.7761055,WCP111  
Delivery,9/05/2019 12:08,-41.2852769,174.7761055,WCP111  
Delivery,9/05/2019 12:09,-41.2816699,174.7497876,WCP215  
Delivery,9/05/2019 12:09,-41.296257,174.7762444,WCP116  
Delivery,9/05/2019 12:09,-41.2895101,174.7747555,WCP112  
Delivery,9/05/2019 12:09,-41.2895101,174.7747555,WCP112  
Delivery,9/05/2019 12:09,-41.2895101,174.7747555,WCP112  
Delivery,9/05/2019 12:09,,,WCP103  
Delivery,9/05/2019 12:09,-41.2934847,174.7248646,WCP208  
Delivery,9/05/2019 12:09,,,WCP103  
Delivery,9/05/2019 12:09,,,WCP103  
Delivery,9/05/2019 12:09,-41.2847911,174.732733,WCP207  
Delivery,9/05/2019 12:09,-41.2852769,174.7761055,WCP111  
Delivery,9/05/2019 12:09,-41.2852769,174.7761055,WCP111  
Delivery,9/05/2019 12:09,-41.2852769,174.7761055,WCP111  
Delivery,9/05/2019 12:09,-41.2847911,174.732733,WCP207  
Delivery,9/05/2019 12:09,-41.2852769,174.7761055,WCP111  
Delivery,9/05/2019 12:09,-41.2204374,174.8039941,WCP213  
Delivery,9/05/2019 12:09,-41.2204374,174.8039941,WCP213  
Delivery,9/05/2019 12:10,-41.2974469,174.7836964,WCP925  
Delivery,9/05/2019 12:10,-41.2911333,174.7901243,WCP119  
Delivery,9/05/2019 12:10,-41.2911333,174.7901243,WCP119  
Delivery,9/05/2019 12:10,-41.2911333,174.7901243,WCP119  
Delivery,9/05/2019 12:10,-41.2911333,174.7901243,WCP119  
Delivery,9/05/2019 12:10,-41.2912049,174.7756002,WCP114  
Attempted Delivery,9/05/2019 12:10,-41.2027678,174.810112,WCP201  
Delivery,9/05/2019 12:10,,,WCP103  
Delivery,9/05/2019 12:10,-41.3140337,174.7758369,WCP211  
Delivery,9/05/2019 12:10,,,WCP103  
Delivery,9/05/2019 12:10,-41.2920411,174.7734955,WCP113  
Delivery,9/05/2019 12:11,-41.2972752,174.7789638,WCP118  
Delivery,9/05/2019 12:11,-41.2911478,174.7756194,WCP114  
Delivery,9/05/2019 12:11,-41.2911478,174.7756194,WCP114  
Attempted Delivery,9/05/2019 12:11,-41.2027678,174.810112,WCP201  
Delivery,9/05/2019 12:11,-41.296174,174.7759037,WCP116  
Attempted Delivery,9/05/2019 12:11,-41.3140856,174.7755197,WCP211  
Delivery,9/05/2019 12:11,,,WCP103  
